"START_ID","END_ID","TYPE","props_json"
"PipelineRun|asd_run_001","Pipeline|ASD_privacy_walkthrough","executes","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","DataCellArtifact|D10_TestDataset::record::2::cell::sev","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sev::00153","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","DataCellArtifact|D10_TestDataset::record::2::cell::age_grp","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::age_grp::00154","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","DataCellArtifact|D10_TestDataset::record::2::cell::sex","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::2::cell::sex::00155","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","DataCellArtifact|D10_TestDataset::record::3::cell::HR_norm","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::HR_norm::00156","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","DataCellArtifact|D10_TestDataset::record::3::cell::EDA_norm","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","SensitivityCategory|biometric","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::EDA_norm::00157","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","DataCellArtifact|D10_TestDataset::record::3::cell::ACC_norm","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","SensitivityCategory|behavioural_sensor_data","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::ACC_norm::00158","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","DataCellArtifact|D10_TestDataset::record::3::cell::chall_behav","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::chall_behav::00159","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","DataCellArtifact|D10_TestDataset::record::3::cell::sev","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","SensitivityCategory|health","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","SensitivityCategory|behavioural_sensitive","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","SensitivityCategory|sensitive_personal_data","hasCategory","{""explicit"": false}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::sev::00160","AccessRole|DS","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","DataCellArtifact|D10_TestDataset::record::3::cell::age_grp","annotates","{}"
"StepRun|asd_run_001::003::S7_split_train_test","PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","generatedPrivacyAnnotation","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","StepRun|asd_run_001::003::S7_split_train_test","wasGeneratedBy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","OperationPolicy|S7_split_train_test_policy","usedPolicy","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","SensitivityCategory|quasi_identifier","hasCategory","{""explicit"": true}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","UsageConstraint|clinical_research","hasUsage","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","ErasureConstraint|delete_on_request","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","ErasureConstraint|retention_5y","hasErasure","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","AccessRole|AU","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","AccessRole|CL","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","AccessRole|DPO","allowsRole","{}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D10_TestDataset::record::3::cell::age_grp::00161","AccessRole|DS","allowsRole","{}"
