"ID","LABEL","key","props_json"
"Pipeline|german_credit_pipeline","Pipeline","german_credit_pipeline","{""key"": ""german_credit_pipeline"", ""name"": ""german_credit_pipeline""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::amount::01048","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::amount::01048","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::amount::01048"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::amount::01048"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::amount"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute amount"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::installment_rate::01049","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::installment_rate::01049","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::installment_rate::01049"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::installment_rate::01049"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::installment_rate"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute installment_rate"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::residence_since::01050","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::residence_since::01050","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::residence_since::01050"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::residence_since::01050"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::residence_since"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute residence_since"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::age::01051","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::age::01051","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::age::01051"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::age::01051"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::existing_credits::01052","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::existing_credits::01052","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::existing_credits::01052"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::existing_credits::01052"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::existing_credits"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute existing_credits"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::people_liable::01053","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::people_liable::01053","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::people_liable::01053"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::people_liable::01053"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::people_liable"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute people_liable"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::phone::01054","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::phone::01054","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::phone::01054"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::phone::01054"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::phone"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute phone"", ""C_explicit"": [""contact_indicator"", ""quasi_identifier""], ""C"": [""contact_indicator"", ""quasi_identifier"", ""personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::foreigner::01055","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::foreigner::01055","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::foreigner::01055"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::foreigner::01055"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::foreigner"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute foreigner"", ""C_explicit"": [""nationality_sensitive"", ""protected_attribute""], ""C"": [""nationality_sensitive"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::label::01056","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::label::01056","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::label::01056"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::label::01056"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::label"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute label"", ""C_explicit"": [""financial_sensitive"", ""creditworthiness_sensitive""], ""C"": [""financial_sensitive"", ""creditworthiness_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::gender::01057","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::gender::01057","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::gender::01057"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::gender::01057"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::gender"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute gender"", ""C_explicit"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier""], ""C"": [""demographic"", ""gender"", ""protected_attribute"", ""quasi_identifier"", ""personal_data"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_high::01058","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_high::01058","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_high::01058"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_high::01058"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::checking_check_high"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute checking_check_high"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_low::01059","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_low::01059","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_low::01059"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_low::01059"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::checking_check_low"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute checking_check_low"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_mid::01060","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_mid::01060","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_mid::01060"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_mid::01060"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::checking_check_mid"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute checking_check_mid"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_none::01061","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_none::01061","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_none::01061"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::checking_check_none::01061"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::checking_check_none"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute checking_check_none"", ""C_explicit"": [""financial_sensitive""], ""C"": [""financial_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::credit_history_debt_critical::01062","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::credit_history_debt_critical::01062","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::credit_history_debt_critical::01062"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::credit_history_debt_critical::01062"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::credit_history_debt_critical"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute credit_history_debt_critical"", ""C_explicit"": [""financial_sensitive"", ""credit_history_sensitive""], ""C"": [""financial_sensitive"", ""credit_history_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::credit_history_debt_delay::01063","PrivacyAnnotation","PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::credit_history_debt_delay::01063","{""key"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::credit_history_debt_delay::01063"", ""annotationId"": ""PA::prop::DataCellArtifact::D6_GermanTestDataset::record::5::cell::credit_history_debt_delay::01063"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D6_GermanTestDataset::record::5::cell::credit_history_debt_delay"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""A4_split_train_test_policy"", ""generated_by"": ""run_cbe9ff2508::005::A4_split_train_test"", ""note"": ""RED propagation for retained attribute credit_history_debt_delay"", ""C_explicit"": [""financial_sensitive"", ""credit_history_sensitive""], ""C"": [""financial_sensitive"", ""credit_history_sensitive"", ""sensitive_personal_data""], ""U"": [""credit_risk_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
