"ID","LABEL","key","props_json"
"Pipeline|census_income_pipeline","Pipeline","census_income_pipeline","{""key"": ""census_income_pipeline"", ""name"": ""census_income_pipeline""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::sex::00740","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::sex::00740","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::sex::00740"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::sex::00740"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute sex"", ""C_explicit"": [""gender"", ""protected_attribute""], ""C"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::capital-gain::00741","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::capital-gain::00741","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::capital-gain::00741"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::capital-gain::00741"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::capital-gain"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute capital-gain"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::capital-loss::00742","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::capital-loss::00742","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::capital-loss::00742"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::capital-loss::00742"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::capital-loss"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute capital-loss"", ""C_explicit"": [""financial_sensitive"", ""income_related""], ""C"": [""financial_sensitive"", ""income_related"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::hours-per-week::00743","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::hours-per-week::00743","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::hours-per-week::00743"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::hours-per-week::00743"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::hours-per-week"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute hours-per-week"", ""C_explicit"": [""employment_sensitive""], ""C"": [""employment_sensitive"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::label::00744","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::label::00744","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::label::00744"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::label::00744"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::label"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute label"", ""C_explicit"": [""income_sensitive""], ""C"": [""income_sensitive"", ""sensitive_personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_Private::00745","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_Private::00745","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_Private::00745"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_Private::00745"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::workclass_Private"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute workclass_Private"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_Self-emp-not-inc::00746","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_Self-emp-not-inc::00746","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_Self-emp-not-inc::00746"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_Self-emp-not-inc::00746"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::workclass_Self-emp-not-inc"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute workclass_Self-emp-not-inc"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_State-gov::00747","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_State-gov::00747","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_State-gov::00747"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::workclass_State-gov::00747"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::workclass_State-gov"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute workclass_State-gov"", ""C_explicit"": [""employment_sensitive"", ""socio_economic""], ""C"": [""employment_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_11th::00748","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_11th::00748","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_11th::00748"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_11th::00748"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::education_11th"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education_11th"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_Bachelors::00749","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_Bachelors::00749","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_Bachelors::00749"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_Bachelors::00749"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::education_Bachelors"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education_Bachelors"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_HS-grad::00750","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_HS-grad::00750","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_HS-grad::00750"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_HS-grad::00750"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::education_HS-grad"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education_HS-grad"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_Masters::00751","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_Masters::00751","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_Masters::00751"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::education_Masters::00751"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::education_Masters"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute education_Masters"", ""C_explicit"": [""education_sensitive"", ""socio_economic""], ""C"": [""education_sensitive"", ""socio_economic"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Divorced::00752","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Divorced::00752","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Divorced::00752"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Divorced::00752"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::marital-status_Divorced"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute marital-status_Divorced"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Married-civ-spouse::00753","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Married-civ-spouse::00753","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Married-civ-spouse::00753"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Married-civ-spouse::00753"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::marital-status_Married-civ-spouse"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute marital-status_Married-civ-spouse"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Never-married::00754","PrivacyAnnotation","PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Never-married::00754","{""key"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Never-married::00754"", ""annotationId"": ""PA::prop::DataCellArtifact::D5_CensusModellingDataset::record::3::cell::marital-status_Never-married::00754"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D5_CensusModellingDataset::record::3::cell::marital-status_Never-married"", ""granularity"": ""cell"", ""source"": ""propagated:RED"", ""policy_id"": ""C4_drop_weight_policy"", ""generated_by"": ""run_27a733b5ab::005::C4_drop_weight"", ""note"": ""RED propagation for retained attribute marital-status_Never-married"", ""C_explicit"": [""demographic"", ""quasi_identifier""], ""C"": [""demographic"", ""quasi_identifier"", ""personal_data""], ""U"": [""income_model_development"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
