"ID","LABEL","key","props_json"
"Pipeline|compas_recidivism_pipeline","Pipeline","compas_recidivism_pipeline","{""key"": ""compas_recidivism_pipeline"", ""name"": ""compas_recidivism_pipeline""}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::age::00252","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::age::00252","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::age::00252"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::age::00252"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_charge_degree::00253","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_charge_degree::00253","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_charge_degree::00253"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_charge_degree::00253"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::c_charge_degree"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute c_charge_degree"", ""C_explicit"": [""criminal_justice_sensitive""], ""C"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::race::00254","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::race::00254","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::race::00254"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::race::00254"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::race"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute race"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::sex::00255","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::sex::00255","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::sex::00255"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::sex::00255"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute sex"", ""C_explicit"": [""gender"", ""protected_attribute""], ""C"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::priors_count::00256","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::priors_count::00256","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::priors_count::00256"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::priors_count::00256"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::priors_count"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute priors_count"", ""C_explicit"": [""criminal_justice_sensitive""], ""C"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::days_b_screening_arrest::00257","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::days_b_screening_arrest::00257","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::days_b_screening_arrest::00257"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::days_b_screening_arrest::00257"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::days_b_screening_arrest"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute days_b_screening_arrest"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::label::00258","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::label::00258","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::label::00258"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::label::00258"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::label"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute label"", ""C_explicit"": [""criminal_justice_sensitive"", ""behavioural_sensitive""], ""C"": [""criminal_justice_sensitive"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_jail_in::00259","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_jail_in::00259","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_jail_in::00259"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_jail_in::00259"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::c_jail_in"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute c_jail_in"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_jail_out::00260","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_jail_out::00260","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_jail_out::00260"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::4::cell::c_jail_out::00260"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::4::cell::c_jail_out"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute c_jail_out"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::age::00261","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::age::00261","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::age::00261"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::age::00261"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::5::cell::age"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute age"", ""C_explicit"": [""quasi_identifier""], ""C"": [""quasi_identifier"", ""personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::c_charge_degree::00262","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::c_charge_degree::00262","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::c_charge_degree::00262"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::c_charge_degree::00262"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::5::cell::c_charge_degree"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute c_charge_degree"", ""C_explicit"": [""criminal_justice_sensitive""], ""C"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::race::00263","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::race::00263","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::race::00263"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::race::00263"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::5::cell::race"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute race"", ""C_explicit"": [""race_ethnicity"", ""protected_attribute""], ""C"": [""race_ethnicity"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::sex::00264","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::sex::00264","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::sex::00264"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::sex::00264"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::5::cell::sex"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute sex"", ""C_explicit"": [""gender"", ""protected_attribute""], ""C"": [""gender"", ""protected_attribute"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::priors_count::00265","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::priors_count::00265","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::priors_count::00265"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::priors_count::00265"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::5::cell::priors_count"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute priors_count"", ""C_explicit"": [""criminal_justice_sensitive""], ""C"": [""criminal_justice_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::days_b_screening_arrest::00266","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::days_b_screening_arrest::00266","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::days_b_screening_arrest::00266"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::days_b_screening_arrest::00266"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::5::cell::days_b_screening_arrest"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute days_b_screening_arrest"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::label::00267","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::label::00267","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::label::00267"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::label::00267"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::5::cell::label"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute label"", ""C_explicit"": [""criminal_justice_sensitive"", ""behavioural_sensitive""], ""C"": [""criminal_justice_sensitive"", ""behavioural_sensitive"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
"PrivacyAnnotation|PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::c_jail_in::00268","PrivacyAnnotation","PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::c_jail_in::00268","{""key"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::c_jail_in::00268"", ""annotationId"": ""PA::prop::DataCellArtifact::D4_COMPASLabelTransformed::record::5::cell::c_jail_in::00268"", ""target_label"": ""DataCellArtifact"", ""target_key"": ""D4_COMPASLabelTransformed::record::5::cell::c_jail_in"", ""granularity"": ""cell"", ""source"": ""propagated:TR"", ""policy_id"": ""B3_label_transform_policy"", ""generated_by"": ""run_fc7d525c22::004::B3_label_transform"", ""note"": ""TR propagation for output attribute c_jail_in"", ""C_explicit"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier""], ""C"": [""criminal_justice_sensitive"", ""temporal_quasi_identifier"", ""sensitive_personal_data""], ""U"": [""criminal_justice_research"", ""research""], ""R"": [""delete_on_request"", ""retention_5y""], ""A"": [""AU"", ""DPO"", ""DS""]}"
